PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,InGroup,Deck,Side,CabinPosition,TotalSpent,RoomService_used,RoomService_big_spender,FoodCourt_used,FoodCourt_big_spender,ShoppingMall_used,ShoppingMall_big_spender,Spa_used,Spa_big_spender,VRDeck_used,VRDeck_big_spender,TotalSpent_big_spender
0178_01,Mars,0,TRAPPIST-1e,38.0,0,3414.0,0.0,161.0,28.0,119.0,0,1,0,D,S,Front,3722.0,1,1,0,0,1,1,1,0,1,0,1
0179_01,Earth,0,TRAPPIST-1e,19.0,0,1.0,219.0,673.0,2.0,11.0,1,3,1,G,P,Front,906.0,1,0,1,1,1,1,1,0,1,0,0
0179_02,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0179_03,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0181_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,3.0,299.0,92.0,0,1,0,G,P,Front,394.0,0,0,0,0,1,0,1,1,1,0,0
0182_01,Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0183_01,Earth,0,TRAPPIST-1e,37.0,0,17.0,146.0,426.0,0.0,232.0,1,1,0,F,S,Front,821.0,1,0,1,0,1,1,0,0,1,1,0
0186_01,Earth,0,TRAPPIST-1e,25.0,0,62.0,0.0,0.0,0.0,956.0,0,1,0,G,P,Front,1018.0,1,0,0,0,0,0,0,0,1,1,0
0188_01,Earth,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0189_01,Earth,0,55 Cancri e,49.0,0,84.0,3.0,401.0,202.0,98.0,0,1,0,E,P,Front,788.0,1,0,1,0,1,1,1,1,1,0,0
0190_01,Earth,1,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0192_01,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0192_02,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0192_03,Earth,0,TRAPPIST-1e,39.0,0,0.0,0.0,10.0,898.0,0.0,0,3,1,G,P,Front,908.0,0,0,0,0,1,0,1,1,0,0,0
0193_01,Mars,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0193_02,Mars,0,TRAPPIST-1e,23.0,0,144.0,0.0,8.0,1072.0,0.0,0,3,1,F,P,Front,1224.0,1,1,0,0,1,0,1,1,0,0,0
0193_03,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0195_01,Mars,0,TRAPPIST-1e,39.0,0,406.0,0.0,867.0,0.0,0.0,1,1,0,F,P,Front,1273.0,1,1,0,0,1,1,0,0,0,0,0
0196_01,Mars,0,PSO J318.5-22,25.0,0,1052.0,0.0,719.0,0.0,7.0,0,1,0,D,P,Front,1778.0,1,1,0,0,1,1,0,0,1,0,0
0197_01,Europa,0,TRAPPIST-1e,36.0,0,0.0,972.0,0.0,795.0,575.0,0,1,0,C,P,Front,2342.0,0,0,1,1,0,0,1,1,1,1,0
0198_01,Earth,0,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0199_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0200_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0201_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0201_02,Europa,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0202_01,Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0202_02,Europa,0,55 Cancri e,32.4,0,0.0,2433.0,21.8,878.0,443.0,1,2,1,A,P,Front,3775.8,0,0,1,1,1,0,1,1,1,1,1
0203_01,Europa,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0205_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,2.0,66.0,0.0,705.0,0,1,0,G,S,Front,773.0,0,0,1,0,1,0,0,0,1,1,0
0206_01,Europa,0,55 Cancri e,25.6,0,2.0,1720.0,12.0,1125.0,122.0,1,1,0,C,S,Front,2981.0,1,0,1,1,1,0,1,1,1,0,0
0207_01,Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0210_01,Mars,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0211_01,Mars,0,TRAPPIST-1e,29.0,0,902.0,1.0,137.0,0.0,0.0,1,3,1,F,P,Front,1040.0,1,1,1,0,1,1,0,0,0,0,0
0211_02,Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0211_03,Mars,0,TRAPPIST-1e,17.0,0,848.0,0.0,307.0,182.0,0.0,0,3,1,F,P,Front,1337.0,1,1,0,0,1,1,1,1,0,0,0
0212_01,Earth,0,TRAPPIST-1e,13.0,0,192.0,0.0,0.0,51.0,739.0,0,2,1,E,P,Front,982.0,1,1,0,0,0,0,1,0,1,1,0
0212_02,Earth,0,TRAPPIST-1e,35.0,0,147.0,188.0,0.0,10.0,387.0,0,2,1,F,P,Front,732.0,1,1,1,0,0,0,1,0,1,1,0
0213_01,Earth,0,TRAPPIST-1e,21.0,0,367.0,281.0,0.0,0.0,146.0,0,1,0,F,P,Front,794.0,1,1,1,1,0,0,0,0,1,1,0
0216_01,Earth,0,55 Cancri e,21.0,0,0.0,56.0,0.0,0.0,1918.0,0,1,0,F,S,Front,1974.0,0,0,1,0,0,0,0,0,1,1,0
0217_01,Earth,0,TRAPPIST-1e,38.0,0,1517.0,0.0,0.0,27.0,0.0,0,1,0,F,P,Front,1544.0,1,1,0,0,0,0,1,0,0,0,0
0219_01,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0220_01,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0220_02,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0220_03,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0220_04,Earth,0,TRAPPIST-1e,25.0,0,122.0,84.0,387.4,0.0,0.0,0,7,1,E,P,Front,593.4,1,0,1,0,1,1,0,0,0,0,0
0220_05,Earth,0,TRAPPIST-1e,16.0,0,0.0,3.0,0.0,0.0,1099.0,0,7,1,F,P,Front,1102.0,0,0,1,0,0,0,0,0,1,1,0
0220_06,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0220_07,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0221_01,Mars,0,55 Cancri e,21.0,0,2237.0,0.0,119.0,0.0,0.0,0,7,1,E,S,Front,2356.0,1,1,0,0,1,1,0,0,0,0,0
0221_02,Mars,0,TRAPPIST-1e,23.0,0,1215.0,80.0,1.0,2.0,0.0,0,7,1,E,S,Front,1298.0,1,1,1,0,1,0,1,0,0,0,0
0221_03,Mars,0,TRAPPIST-1e,33.0,0,1933.0,12.0,188.0,1.0,0.0,0,7,1,E,S,Front,2134.0,1,1,1,0,1,1,1,0,0,0,0
0221_04,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,7,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0221_05,Mars,0,TRAPPIST-1e,41.0,0,1230.0,0.0,301.0,43.0,1023.0,0,7,1,E,S,Front,2597.0,1,1,0,0,1,1,1,0,1,1,0
0221_06,Mars,0,TRAPPIST-1e,16.0,0,915.0,0.0,221.0,234.0,0.0,0,7,1,E,S,Front,1370.0,1,1,0,0,1,1,1,1,0,0,0
0221_07,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,0,7,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0222_01,Mars,0,TRAPPIST-1e,20.0,0,1406.0,0.0,0.0,11.0,0.0,0,3,1,F,S,Front,1417.0,1,1,0,0,0,0,1,0,0,0,0
0222_02,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0222_03,Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0223_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,2.0,665.0,0.0,9.0,0,1,0,G,S,Front,676.0,0,0,1,0,1,1,0,0,1,0,0
0224_01,Mars,0,TRAPPIST-1e,32.0,1,181.0,0.0,5.0,1634.0,0.0,0,1,0,F,S,Front,1820.0,1,1,0,0,1,0,1,1,0,0,0
0225_01,Earth,1,PSO J318.5-22,58.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0229_01,Earth,0,TRAPPIST-1e,24.0,0,4.0,7.0,0.0,713.0,79.0,0,1,0,F,S,Front,803.0,1,0,1,0,0,0,1,1,1,0,0
0231_01,Mars,0,TRAPPIST-1e,30.0,0,85.0,0.0,1.0,1720.0,0.0,0,1,0,F,S,Front,1806.0,1,0,0,0,1,0,1,1,0,0,0
0232_01,Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0233_01,Mars,0,TRAPPIST-1e,32.0,0,56.0,0.0,256.0,1438.0,0.0,0,1,0,F,S,Front,1750.0,1,0,0,0,1,1,1,1,0,0,0
0234_01,Earth,0,TRAPPIST-1e,43.0,0,0.0,888.0,0.0,0.0,0.0,0,1,0,F,P,Front,888.0,0,0,1,1,0,0,0,0,0,0,0
0237_01,Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0239_01,Mars,0,TRAPPIST-1e,37.0,0,637.0,0.0,0.0,92.0,319.0,0,1,0,F,S,Front,1048.0,1,1,0,0,0,0,1,0,1,1,0
0240_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0241_01,Europa,1,55 Cancri e,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,0,1,0,E,P,Front,7177.0,0,0,1,1,0,0,1,1,1,1,1
0242_01,Earth,0,TRAPPIST-1e,18.0,0,313.0,1.0,691.0,283.0,0.0,0,1,0,F,S,Front,1288.0,1,1,1,0,1,1,1,1,0,0,0
0243_01,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0244_01,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,E,P,Back,0.0,0,0,0,0,0,0,0,0,0,0,0
0244_02,Mars,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0245_01,Europa,0,55 Cancri e,46.0,0,0.0,3571.0,0.0,0.0,7.0,1,2,1,C,P,Front,3578.0,0,0,1,1,0,0,0,0,1,0,0
0245_02,Europa,0,TRAPPIST-1e,33.0,0,0.0,86.0,796.0,584.0,10912.0,0,2,1,C,P,Front,12378.0,0,0,1,0,1,1,1,1,1,1,1
0246_01,Mars,0,TRAPPIST-1e,21.0,0,2947.0,0.0,287.0,27.0,0.0,0,1,0,D,P,Front,3261.0,1,1,0,0,1,1,1,0,0,0,0
0248_01,Europa,0,TRAPPIST-1e,33.0,0,0.0,1.0,0.0,8620.0,1063.0,0,1,0,C,S,Front,9684.0,0,0,1,0,0,0,1,1,1,1,1
0250_01,Earth,1,PSO J318.5-22,47.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0251_01,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0252_01,Earth,0,TRAPPIST-1e,30.0,0,335.0,695.0,541.0,0.0,0.0,0,1,0,F,P,Front,1571.0,1,1,1,1,1,1,0,0,0,0,0
0253_01,Earth,0,TRAPPIST-1e,29.0,0,272.0,615.0,0.0,0.0,1.0,0,1,0,G,P,Front,888.0,1,1,1,1,0,0,0,0,1,0,0
0254_01,Earth,0,TRAPPIST-1e,21.0,0,702.0,172.0,408.0,2.0,6.0,1,1,0,F,P,Front,1290.0,1,1,1,0,1,1,1,0,1,0,0
0255_01,Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,A,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0257_01,Mars,0,55 Cancri e,21.0,0,1664.0,0.0,0.0,0.0,0.0,0,2,1,F,S,Front,1664.0,1,1,0,0,0,0,0,0,0,0,0
0257_02,Mars,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0258_01,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,313.0,299.0,92.0,0,1,0,F,S,Front,704.0,0,0,0,0,1,1,1,1,1,0,0
0260_01,Europa,0,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,0,1,0,E,S,Front,7845.0,0,0,1,1,0,0,1,1,1,1,1
0261_01,Earth,0,TRAPPIST-1e,26.0,0,66.0,29.0,0.0,0.0,803.0,0,1,0,F,P,Front,898.0,1,0,1,0,0,0,0,0,1,1,0
0263_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0265_01,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0267_01,Earth,0,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,0,1,0,F,S,Front,873.0,1,0,0,0,0,0,1,1,1,0,0
0269_01,Earth,0,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,1,1,0,F,S,Front,823.0,0,0,1,1,1,1,0,0,0,0,0
0270_01,Earth,0,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,0,1,0,F,P,Front,1393.0,0,0,1,0,1,1,0,0,1,1,0
0275_01,Europa,1,55 Cancri e,34.2,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0277_01,Earth,0,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,1,1,0,F,P,Front,2487.0,1,0,1,1,0,0,1,0,0,0,0
0278_01,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,0.0,0,2,1,G,P,Second,888.0,0,0,0,0,0,0,1,1,0,0,0
0278_02,Earth,0,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,0,2,1,G,P,Front,444.0,0,0,1,0,0,0,1,0,1,1,0
0281_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,1,1,0,F,P,Front,2078.0,0,0,0,0,1,1,0,0,0,0,0
0282_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,1,1,0,F,S,Front,918.0,0,0,1,1,0,0,0,0,0,0,0
0283_01,Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0283_02,Earth,0,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,1,2,1,F,P,Front,803.0,1,1,1,1,1,0,0,0,1,0,0
0285_01,Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0285_02,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0286_01,Earth,0,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,0,1,0,F,P,Front,1488.0,1,0,1,1,1,0,1,1,1,0,0
0287_01,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0287_02,Europa,0,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,0,2,1,B,P,Front,2085.0,0,0,1,1,1,0,1,0,1,1,0
0288_01,Earth,0,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,0,1,0,F,S,Front,828.0,0,0,0,0,0,0,0,0,1,1,0
0289_01,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0290_01,Europa,0,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,1,4,1,B,S,Front,5877.0,0,0,1,1,0,0,1,1,1,1,1
0290_02,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0290_03,Europa,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0290_04,Europa,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0291_01,Europa,0,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,1,1,0,D,S,Front,7678.0,0,0,1,1,1,1,1,1,0,0,1
0294_01,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0297_01,Earth,0,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,1,1,0,G,P,Front,1433.0,1,0,1,0,1,1,1,0,0,0,0
0298_01,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0301_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
0302_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,0,1,0,F,P,Front,1385.0,0,0,0,0,1,0,0,0,1,1,0
0303_01,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0304_01,Europa,0,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,0,1,0,E,S,Front,7439.0,0,0,1,1,0,0,1,1,1,1,1
0305_01,Europa,0,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,0,1,0,C,P,Front,3073.0,0,0,1,1,0,0,1,0,1,1,0
0306_01,Earth,0,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,0,1,0,E,S,Front,904.0,1,1,1,0,1,1,1,0,1,0,0
0307_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,1,1,0,F,S,Front,1359.0,0,0,0,0,1,1,0,0,0,0,0
0309_01,Earth,0,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,0,1,0,F,S,Front,1357.0,1,1,0,0,1,1,1,0,0,0,0
0310_01,Europa,0,TRAPPIST-1e,67.0,0,723.6,230.0,0.0,4476.0,241.0,0,1,0,C,S,Front,5670.6,1,1,1,1,0,0,1,1,1,1,1
0313_01,Earth,0,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,1,4,1,F,P,Front,552.0,1,0,1,1,1,0,0,0,1,0,0
0313_02,Earth,1,55 Cancri e,39.6,0,0.0,0.0,0.0,0.0,0.0,1,4,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0313_03,Earth,0,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,1,4,1,F,P,Front,649.0,1,1,0,0,0,0,1,1,0,0,0
0313_04,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0314_01,Earth,0,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,0,1,0,G,P,Front,1790.0,1,1,0,0,1,0,0,0,1,1,0
0315_01,Earth,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0316_01,Europa,0,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,1,2,1,B,S,Front,2798.0,0,0,1,1,0,0,1,1,0,0,0
0316_02,Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0320_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,30.0,0.0,0,2,1,G,S,Front,32.0,0,0,1,0,0,0,1,0,0,0,0
0320_02,Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,502.0,0,2,1,G,S,Front,510.0,0,0,1,0,1,0,0,0,1,1,0
0321_01,Earth,0,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,0,1,0,F,S,Front,1227.0,1,1,0,0,1,1,0,0,0,0,0
0322_01,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0324_01,Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0326_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0327_01,Earth,0,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,1,1,0,G,P,Back,803.0,1,0,0,0,1,1,0,0,1,0,0
0330_01,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0330_02,Europa,0,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,1,3,1,C,S,Front,5146.0,1,1,1,1,0,0,1,0,1,1,1
0330_03,Europa,0,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,0,3,1,C,S,Front,2168.0,1,1,1,1,0,0,1,0,1,1,0
0331_01,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,0,1,0,F,P,Front,803.0,0,0,0,0,1,1,0,0,1,1,0
0333_01,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0334_01,Mars,0,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,0,1,0,F,S,Front,7404.0,1,1,1,0,1,1,1,1,0,0,1
0336_01,Earth,0,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,0,1,0,F,P,Front,712.0,1,1,1,0,1,0,0,0,0,0,0
0337_01,Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0337_02,Mars,0,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,1,3,1,F,S,Front,2460.0,1,1,1,1,1,1,1,0,1,1,0
0337_03,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0338_01,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0340_01,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0341_01,Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0343_01,Earth,0,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,0,1,0,F,P,Front,1302.0,1,0,0,0,0,0,1,1,1,1,0
0345_01,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0346_01,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
0347_01,Mars,0,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,0,1,0,F,S,Front,1868.0,1,1,0,0,1,1,0,0,0,0,0
